Código SIGEP,Nombre de la entidad,Nit,Orden,Suborden,Código DIVIPOLA Departamento,Departamento,Código DIVIPOLA Municipio ,Municipio,Clasificación Orgánica,Sector,Nivel,Tipo de Vinculacíon ,Naturaleza jurídica ,Longitud,Latitud,Año,Trimestre,Fuente,Sexo: Hombres,Sexo: Mujeres,Sexo: No reporta,Número contratistas,Número servidores públicos,Nivel: Postgrado,Nivel: Profesional,Nivel: Técnicas - Tecnológicas,Nivel: Secundaria,Nivel: Primaria,Nivel: No reporta,Edad: 18-21,Edad: 22-24,Edad: 25-28,Edad: No reporta
0530,ALCALDÍA DE EL CARMEN DE ATRATO,891680061,Territorial,Municipal,27,Chocó,245,EL CARMEN DE ATRATO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,142199","5,900621",2020,4,Ultima actualización: Diciembre 2020,7,9,0,10,6,0,7,8,1,0,0,3,4,9,0
0434,ALCALDÍA DE MOTAVITA,891801994,Territorial,Municipal,15,Boyacá,476,MOTAVITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,368186","5,577547",2020,4,Ultima actualización: Diciembre 2020,0,5,0,5,0,2,1,2,0,0,0,0,1,4,0
4229,EMPRESA FRIGORÍFICO Y PLAZA DE FERIAS DE ZIPAQUIRA,800184419,Territorial,Municipal,25,Cundinamarca,899,ZIPAQUIRÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Industriales y Comerciales del Estado,"-73,990955","5,021476",2020,4,Ultima actualización: Diciembre 2020,13,2,0,13,2,0,3,1,0,11,0,5,3,7,0
0911,ALCALDÍA DE PUEBLOVIEJO,891703045,Territorial,Municipal,47,Magdalena,570,PUEBLOVIEJO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,284038","10,992353",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0034,SUPERINTENDENCIA DE TRANSPORTE,800170433-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Transporte,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,17,17,0,11,23,9,22,0,3,0,0,0,8,26,0
0758,ALCALDÍA DE MARQUETALIA,890801147,Territorial,Municipal,17,Caldas,444,MARQUETALIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,051548","5,300064",2020,4,Ultima actualización: Diciembre 2020,7,8,0,15,0,0,7,0,8,0,0,4,5,6,0
0064,ALCALDÍA DE ALBANIA  GUAJIRA,839000360,Territorial,Municipal,44,La Guajira,035,ALBANIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,592503","11,161163",2020,4,Ultima actualización: Diciembre 2020,0,3,0,0,3,1,2,0,0,0,0,0,2,1,0
4801,INSTITUTO PARA LA INVESTIGACIÓN EDUCATIVA Y EL DESARROLLO PEDAGÓGICO,830007738,Territorial,Distrital,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,2,5,0,7,0,2,5,0,0,0,0,0,0,7,0
1126,ALCALDÍA DE SINCELEJO,800104062,Territorial,Municipal,70,Sucre,001,SINCELEJO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,390557","9,304577",2020,4,Ultima actualización: Diciembre 2020,4,2,0,0,6,1,3,1,1,0,0,0,3,3,0
0197,ALCALDÍA DE CARCASÍ,890210933,Territorial,Municipal,68,Santander,152,CARCASÍ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,591462","6,668338",2020,4,Ultima actualización: Diciembre 2020,4,6,0,9,1,7,1,2,0,0,0,1,2,7,0
4530,INSTITUTO DE CULTURA Y BELLAS ARTES DE DUITAMA - CULTURAMA,800110187,Territorial,Municipal,15,Boyacá,238,DUITAMA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-73,032927","5,826895",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0679,ALCALDÍA DE LA BELLEZA,890210617,Territorial,Municipal,68,Santander,377,LA BELLEZA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,965095","5,859415",2020,4,Ultima actualización: Diciembre 2020,2,6,0,7,1,3,3,0,2,0,0,0,1,7,0
3638,HOSPITAL UNIVERSITARIO DE SANTANDER,900006037,Territorial,Departamental,68,Santander,001,BUCARAMANGA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,122742","7,119349",2020,4,Ultima actualización: Diciembre 2020,7,11,0,17,1,3,15,0,0,0,0,0,7,11,0
8042,CENTRO DE MEMORIA HISTÓRICA,NULL,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Inclusión Social y Reconciliación,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0465,ALCALDÍA DE RISARALDA CALDAS,800095461,Territorial,Municipal,17,Caldas,616,RISARALDA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,768462","5,163676",2020,4,Ultima actualización: Diciembre 2020,3,1,0,4,0,0,1,0,3,0,0,1,1,2,0
0317,ALCALDÍA DE DAGUA,800100514-5,Territorial,Municipal,76,Valle del Cauca,233,DAGUA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,690846","3,658519",2020,4,Ultima actualización: Diciembre 2020,11,9,0,20,0,0,6,10,4,0,0,4,5,11,0
0551,ALCALDÍA DE EL PEÑOL - NARIÑO,814002243,Territorial,Municipal,52,Nariño,254,EL PEÑOL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,439133","1,454214",2020,4,Ultima actualización: Diciembre 2020,5,0,0,5,0,0,2,3,0,0,0,1,1,3,0
8008,MINISTERIO DEL INTERIOR,830114475-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Interior,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,20,19,0,35,4,15,21,2,1,0,0,0,4,35,0
4008,EMPRESA DE SERVICIOS PUBLICOS DE FUSAGASUGA EMSERFUSA,890680053,Territorial,Municipal,25,Cundinamarca,290,FUSAGASUGÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-74,361823","4,345152",2020,4,Ultima actualización: Diciembre 2020,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
4439,HOSPITAL SAN ANTONIO DE ARBELAEZ,890680031,Territorial,Municipal,25,Cundinamarca,053,ARBELÁEZ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,416014","4,272793",2020,4,Ultima actualización: Diciembre 2020,2,12,0,10,4,0,10,4,0,0,0,1,5,8,0
8374,"EMPRESA DISTRITAL DE
DESARROLLO Y RENOVACIÓN URBANO SOSTENIBLE DE SANTA MARTA",901128252-9,Territorial,Distrital,47,Magdalena,001,SANTA MARTA,Ejecutiva,No Aplica,Descentralizado,No Aplica,Empresas Industriales y Comerciales del Estado,"-74,211023","11,240355",2020,4,Ultima actualización: Diciembre 2020,4,4,0,8,0,1,6,1,0,0,0,0,2,6,0
0028,SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR,860503600-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Trabajo,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,3,4,0,7,0,2,5,0,0,0,0,0,2,5,0
0794,ALCALDÍA DE MUTATÁ,890980950,Territorial,Municipal,05,Antioquia,480,MUTATÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,436567","7,244106",2020,4,Ultima actualización: Diciembre 2020,3,4,0,5,2,0,5,2,0,0,0,1,3,3,0
0033,SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS,800250984,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Planeación,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,58,92,0,148,2,38,98,7,7,0,0,3,26,121,0
0544,ALCALDÍA DE EL GUACAMAYO,890205439,Territorial,Municipal,68,Santander,245,EL GUACAMAYO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,497651","6,245051",2020,4,Ultima actualización: Diciembre 2020,2,7,0,7,2,0,6,1,2,0,0,0,4,5,0
0812,ALCALDÍA DE NUNCHÍA,800099425,Territorial,Municipal,85,Casanare,225,NUNCHÍA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,195527","5,638097",2020,4,Ultima actualización: Diciembre 2020,2,1,0,3,0,1,0,1,1,0,0,0,1,2,0
0175,ALCALDÍA DE CAJICÁ,899999465,Territorial,Municipal,25,Cundinamarca,126,CAJICÁ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,024773","4,917531",2020,4,Ultima actualización: Diciembre 2020,2,2,0,0,4,1,2,1,0,0,0,0,0,4,0
8044,AGENCIA PRESIDENCIAL DE COOPERACIÓN INTERNACIONAL DE COLOMBIA,900484852-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Presidencia de la República,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,8,6,0,11,3,0,9,4,1,0,0,0,6,8,0
0720,ALCALDÍA DE LEJANÍAS,892099242,Territorial,Municipal,50,Meta,400,LEJANÍAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,024393","3,526086",2020,4,Ultima actualización: Diciembre 2020,7,13,0,19,1,0,7,9,4,0,0,0,5,15,0
0093,ALCALDÍA DE APARTADÓ,890980095-2,Territorial,Municipal,05,Antioquia,045,APARTADÓ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,624692","7,882761",2020,4,Ultima actualización: Diciembre 2020,0,3,0,0,3,0,1,2,0,0,0,0,1,2,0
8292,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO AGUAS DE PALMIRA S.A. .,NULL,Territorial,Municipal,76,Valle del Cauca,520,PALMIRA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-76,297166","3,537972",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1359,ASOCIACIÓN DE SERVICIOS BÁSICOS EN SALUD,800044967,Territorial,Municipal,17,Caldas,001,MANIZALES,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,513817","5,070275",2020,4,Ultima actualización: Diciembre 2020,1,11,0,12,0,0,0,9,3,0,0,2,2,8,0
2730,UNIDAD ADMINISTRATIVA ESPECIAL CUERPO OFICIAL BOMBEROS BOGOTÁ D.C.,899999061,Territorial,Distrital,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Central,Regional/Dependencia,Unidad Administrativa Especial sin Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,30,43,0,73,0,11,28,18,16,0,0,5,17,51,0
0112,ALCALDÍA DE ARMENIA  ANTIOQUIA,890983763,Territorial,Municipal,05,Antioquia,059,ARMENIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,786783","6,157059",2020,4,Ultima actualización: Diciembre 2020,1,8,0,8,1,1,5,3,0,0,0,1,5,3,0
4853,LOTERIA DE CUNDINAMARCA,860037234,Territorial,Departamental,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Industriales y Comerciales del Estado,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1175,ALCALDÍA DE TELLO,891180127,Territorial,Municipal,41,Huila,799,TELLO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,138106","3,06735",2020,4,Ultima actualización: Diciembre 2020,4,4,0,7,1,0,5,2,1,0,0,0,4,4,0
0674,ALCALDÍA DE JUAN DE ACOSTA,800069901,Territorial,Municipal,08,Atlántico,372,JUAN DE ACOSTA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,035858","10,829092",2020,4,Ultima actualización: Diciembre 2020,2,1,0,0,3,0,2,1,0,0,0,0,0,3,0
3674,PUESTO DE SALUD DE CIENEGA,820002468,Territorial,Municipal,15,Boyacá,189,CIÉNEGA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,295881","5,409158",2020,4,Ultima actualización: Diciembre 2020,0,3,0,1,2,1,2,0,0,0,0,0,1,2,0
5251,SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA,830053043-5,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,1,6,0,4,3,2,5,0,0,0,0,0,2,5,0
8249,INSTITUTO MUNICIPAL DE DEPORTES Y RECREACIÓN DEL GUAMO,NULL,Territorial,Municipal,73,Tolima,319,GUAMO,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,974795","4,02926",2020,4,Ultima actualización: Diciembre 2020,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8021,UNIDAD ADMINISTRATIVA ESPECIAL MIGRACIÓN COLOMBIA,900477235-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Relaciones Exteriores,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,3,9,0,4,8,0,7,5,0,0,0,0,5,7,0
0157,ALCALDÍA DE BUENAVISTA - CORDOBA,800096739,Territorial,Municipal,23,Córdoba,079,BUENAVISTA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,482981","8,222953",2020,4,Ultima actualización: Diciembre 2020,11,13,0,17,7,0,14,7,3,0,0,2,6,16,0
1063,ALCALDÍA DE SAN PABLO - BOLÍVAR,890480203,Territorial,Municipal,13,Bolívar,670,SAN PABLO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,924108","7,477887",2020,4,Ultima actualización: Diciembre 2020,7,8,0,13,2,0,8,5,2,0,0,1,2,12,0
3077,HOSPITAL  EDUARDO ARREDONDO DAZA   - VALLEDUPAR,824000725,Territorial,Municipal,20,Cesar,001,VALLEDUPAR,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,243633","10,474245",2020,4,Ultima actualización: Diciembre 2020,9,9,0,0,18,0,16,2,0,0,0,1,8,9,0
3221,HOSPITAL  SAN JUAN DE DIOS  -PENSILVANIA,890801719,Territorial,Municipal,17,Caldas,541,PENSILVANIA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,161426","5,38211",2020,4,Ultima actualización: Diciembre 2020,8,22,0,27,3,0,16,9,5,0,0,7,14,9,0
3579,HOSPITAL SAN JOSÉ DE LA GLORIA,892300343,Territorial,Municipal,20,Cesar,383,LA GLORIA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,802042","8,617977",2020,4,Ultima actualización: Diciembre 2020,0,6,0,2,4,0,5,1,0,0,0,0,2,4,0
4400,GOBERNACIÓN DE AMAZONAS,899999336,Territorial,Departamental,91,Amazonas,001,LETICIA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-69,935907","-4,203165",2020,4,Ultima actualización: Diciembre 2020,4,1,0,2,3,1,2,0,2,0,0,0,1,4,0
4086,EMPRESAS PÚBLICAS DE SANTUARIO,811013967,Territorial,Municipal,05,Antioquia,697,EL SANTUARIO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-75,264509","6,139611",2020,4,Ultima actualización: Diciembre 2020,1,2,0,0,3,0,0,3,0,0,0,3,0,0,0
3416,HOSPITAL JUAN PABLO II - ARATOCA (SANTANDER),800193904-2,Territorial,Municipal,68,Santander,051,ARATOCA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,017346","6,695018",2020,4,Ultima actualización: Diciembre 2020,2,7,0,8,1,0,4,4,1,0,0,1,3,5,0
0018,DEPARTAMENTO ADMINISTRATIVO DE LA PRESIDENCIA DE LA REPÚBLICA,899999083-0,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Presidencia de la República,Central,Cabeza,Departamento Administrativo,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,14,11,0,0,25,5,12,3,5,0,0,3,4,18,0
8047,SOCIEDAD FIDUCIARIA DE DESARROLLO AGROPECUARIO S.A.,800159998-0,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Agropecuario, Pesquero y de Desarrollo Rural",Descentralizado,Vinculación,Sociedad de Economía Mixta,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,33,51,0,55,29,13,43,21,7,0,0,4,16,64,0
3171,HOSPITAL  SAN ANTONIO  -TARQUÍ,891180232,Territorial,Municipal,41,Huila,791,TARQUI,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,823483","2,112437",2020,4,Ultima actualización: Diciembre 2020,4,4,0,8,0,0,4,3,1,0,0,2,1,5,0
8004,"MINISTERIO DE VIVIENDA, CIUDAD Y TERRITORIO",NULL,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Vivienda Ciudad y Territorio,Central,Cabeza,Ministerio,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,56,61,0,115,2,27,65,9,16,0,0,7,32,78,0
1018,ALCALDÍA DE SAN CAYETANO - NORTE DE SANTANDER,890501876-4,Territorial,Municipal,54,Norte de Santander,673,SAN CAYETANO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,62436","7,878751",2020,4,Ultima actualización: Diciembre 2020,12,10,0,22,0,0,6,14,2,0,0,5,5,12,0
0331,ALCALDÍA DE BELTRÁN,800094624,Territorial,Municipal,25,Cundinamarca,086,BELTRÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,740943","4,800984",2020,4,Ultima actualización: Diciembre 2020,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0240,ALCALDÍA DE CICUCO,800254481,Territorial,Municipal,13,Bolívar,188,CICUCO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,64532","9,27682",2020,4,Ultima actualización: Diciembre 2020,2,3,0,3,2,0,2,3,0,0,0,0,0,5,0
6468,POSITIVA COMPAÑÍA DE SEGUROS S.A.,860011153-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Descentralizado,Vinculación,Sociedad de Economía Mixta,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,6,3,0,0,9,2,0,7,0,0,0,0,4,5,0
0132,ALCALDÍA DE BELÉN  BOYACÁ,800099199,Territorial,Municipal,15,Boyacá,087,BELÉN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,910689","5,9894",2020,4,Ultima actualización: Diciembre 2020,1,1,0,2,0,0,1,1,0,0,0,1,0,1,0
1138,ALCALDÍA DE SOPLAVIENTO,800035677,Territorial,Municipal,13,Bolívar,760,SOPLAVIENTO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,136012","10,390061",2020,4,Ultima actualización: Diciembre 2020,9,6,0,9,6,0,5,8,2,0,0,0,5,10,0
4624,INSTITUTO DE TRANSITO DEL ATLANTICO,800115102,Territorial,Departamental,08,Atlántico,001,BARRANQUILLA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,806981","11,004107",2020,4,Ultima actualización: Diciembre 2020,8,7,0,14,1,1,11,1,2,0,0,0,2,13,0
0147,ALCALDÍA DE BOLÍVAR  VALLE DEL CAUCA,891900945,Territorial,Municipal,76,Valle del Cauca,100,BOLÍVAR,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,186763","4,338626",2020,4,Ultima actualización: Diciembre 2020,1,6,0,7,0,0,1,5,1,0,0,1,1,5,0
6242,UNIVERSIDAD DEL VALLE,890399010-6,Territorial,Departamental,76,Valle del Cauca,001,CALI,Entes autónomos,No Aplica,No Aplica,No Aplica,Ente Universitario Autónomo,"-76,531985","3,451647",2020,4,Ultima actualización: Diciembre 2020,21,33,0,0,54,0,23,9,22,0,0,0,7,47,0
0829,ALCALDÍA DE OSPINA,800099115,Territorial,Municipal,52,Nariño,506,OSPINA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,566122","1,058464",2020,4,Ultima actualización: Diciembre 2020,0,3,0,3,0,0,0,1,2,0,0,3,0,0,0
4456,HOSPITAL EL CARMEN DE CHUCURI,804016365,Territorial,Municipal,68,Santander,235,EL CARMEN DE CHUCURÍ,Ejecutiva,No Aplica,Descentralizado,Adscripción,Empresas Sociales del Estado,"-73,511598","6,698923",2020,4,Ultima actualización: Diciembre 2020,13,36,0,49,0,0,0,45,4,0,0,3,14,32,0
4417,GOBERNACIÓN DE RISARALDA,891480085-7,Territorial,Departamental,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-75,690601","4,808717",2020,4,Ultima actualización: Diciembre 2020,11,24,0,34,1,3,17,8,7,0,0,4,11,20,0
1253,ALCALDÍA DE VILLA DE LEYVA,891801268,Territorial,Municipal,15,Boyacá,407,VILLA DE LEYVA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,527058","5,636499",2020,4,Ultima actualización: Diciembre 2020,1,2,0,3,0,0,0,0,3,0,0,0,1,2,0
0325,ALCALDÍA DE ASTREA,892301541,Territorial,Municipal,20,Cesar,032,ASTREA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,976122","9,496125",2020,4,Ultima actualización: Diciembre 2020,2,6,0,8,0,0,6,2,0,0,0,0,2,6,0
0449,ALCALDÍA DE PLATO,891780051,Territorial,Municipal,47,Magdalena,555,PLATO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,797525","9,791337",2020,4,Ultima actualización: Diciembre 2020,7,6,0,13,0,0,8,3,2,0,0,0,6,7,0
0292,INSTITUTO COLOMBIANO AGROPECUARIO,899999069-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Agropecuario, Pesquero y de Desarrollo Rural",Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,1,2,0,0,3,0,0,3,0,0,0,1,1,1,0
0076,ALCALDÍA DE ALVARADO,890700961,Territorial,Municipal,73,Tolima,026,ALVARADO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,953211","4,566843",2020,4,Ultima actualización: Diciembre 2020,12,25,0,37,0,0,2,0,34,1,0,10,16,11,0
8028,UNIDAD NACIONAL PARA LA GESTIÓN DEL RIESGO DE DESASTRES,900478966-6,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Presidencia de la República,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2020,4,Ultima actualización: Diciembre 2020,19,46,0,62,3,19,37,6,3,0,0,0,12,53,0
3295,HOSPITAL  SAN VICENTE FERRER  - ANDALUCIA,891900390,Territorial,Municipal,76,Valle del Cauca,036,ANDALUCÍA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-76,167375","4,168711",2020,4,Ultima actualización: Diciembre 2020,2,7,0,8,1,0,4,5,0,0,0,2,5,2,0
1241,ALCALDÍA DE VEGACHÍ,890985285,Territorial,Municipal,05,Antioquia,858,VEGACHÍ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,796476","6,772879",2020,4,Ultima actualización: Diciembre 2020,11,8,0,18,1,0,4,12,3,0,0,6,3,10,0
0465,ALCALDÍA DE RISARALDA CALDAS,800095461,Territorial,Municipal,17,Caldas,616,RISARALDA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,768462","5,163676",2021,2,Ultima actualización: Junio 2021,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6346,COMISIÓN NACIONAL DEL SERVICIO CIVIL,900003409-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Entes autónomos,No Aplica,No Aplica,No Aplica,Órganos autónomos,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,7,13,0,19,1,9,8,3,0,0,0,0,4,16,0
0061,ALCALDÍA DE ALBÁN CUNDINAMARCA,899999450,Territorial,Municipal,25,Cundinamarca,019,ALBÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,437772","4,876248",2021,2,Ultima actualización: Junio 2021,4,9,0,13,0,0,8,3,2,0,0,0,2,11,0
4076,EMPRESAS MUNICIPALES DE TULUA   EMTULUA,891900268,Territorial,Municipal,76,Valle del Cauca,834,TULUÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-76,191499","4,089869",2021,2,Ultima actualización: Junio 2021,1,1,0,2,0,0,1,1,0,0,0,0,0,2,0
1257,ALCALDÍA DE VILLAGÓMEZ,899999447,Territorial,Municipal,25,Cundinamarca,871,VILLAGÓMEZ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,195169","5,2733",2021,2,Ultima actualización: Junio 2021,1,4,0,5,0,0,1,3,1,0,0,1,2,2,0
0595,ALCALDÍA DE GACHALÁ,800094671,Territorial,Municipal,25,Cundinamarca,293,GACHALA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,51997","4,693039",2021,2,Ultima actualización: Junio 2021,3,1,0,4,0,0,3,0,1,0,0,0,2,2,0
0847,ALCALDÍA DE PALMIRA,891380007-3,Territorial,Municipal,76,Valle del Cauca,520,PALMIRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,297166","3,537972",2021,2,Ultima actualización: Junio 2021,31,46,0,76,1,10,40,12,15,0,0,1,19,57,0
0022,DEPARTAMENTO ADMINISTRATIVO DE LA FUNCIÓN PÚBLICA,899999020,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Función Pública,Central,Cabeza,Departamento Administrativo,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1282,ALCALDÍA DE ZAPAYÁN,819003760,Territorial,Municipal,47,Magdalena,960,ZAPAYÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,717007","10,170326",2021,2,Ultima actualización: Junio 2021,1,3,0,4,0,0,0,4,0,0,0,0,4,0,0
3607,HOSPITAL SAN ROQUE DE CORDOBA QUINDIO,890001605,Territorial,Municipal,63,Quindio,212,CÓRDOBA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,687434","4,392095",2021,2,Ultima actualización: Junio 2021,2,5,0,7,0,0,3,4,0,0,0,1,1,5,0
